Secuencia	Es_conotoxina	Score
FASTA_6339	True	0.233947
FASTA_6340	True	0.185880
FASTA_6341	False	0.160111
FASTA_6342	True	0.280282
FASTA_6343	False	0.171137
FASTA_6344	True	0.221890
FASTA_6345	True	0.284286
FASTA_6346	True	0.213486
FASTA_6347	True	0.290802
FASTA_6348	True	0.336742
FASTA_6349	True	0.175897
FASTA_6350	True	0.248686
FASTA_6351	True	0.190112
FASTA_6352	True	0.191423
FASTA_6353	False	0.171371
FASTA_6354	True	0.237589
FASTA_6355	True	0.272976
FASTA_6356	False	0.147074
FASTA_6357	True	0.222144
FASTA_6358	True	0.220631
FASTA_6359	True	0.284250
FASTA_6360	False	0.091718
FASTA_6361	True	0.389478
FASTA_6362	True	0.219143
FASTA_6363	True	0.315570
FASTA_6364	True	0.183235
FASTA_6365	True	0.247756
FASTA_6366	False	0.147688
FASTA_6367	False	0.170126
FASTA_6368	True	0.197166
FASTA_6369	False	0.161840
FASTA_6370	True	0.251037
FASTA_6371	True	0.196614
FASTA_6372	False	0.123363
FASTA_6373	False	0.090855
FASTA_6374	True	0.221202
FASTA_6375	True	0.206227
FASTA_6376	False	0.130642
FASTA_6377	True	0.308140
FASTA_6378	True	0.365976
FASTA_6379	True	0.200566
FASTA_6380	True	0.255574
FASTA_6381	False	0.163864
FASTA_6382	True	0.194405
FASTA_6383	False	0.166231
FASTA_6384	True	0.226920
FASTA_6385	False	0.160616
FASTA_6386	True	0.279188
FASTA_6387	True	0.278320
FASTA_6388	False	0.115627
FASTA_6389	True	0.221215
FASTA_6390	True	0.273207
FASTA_6391	True	0.257489
FASTA_6392	True	0.198093
FASTA_6393	False	0.091657
FASTA_6394	True	0.242841
FASTA_6395	True	0.227324
FASTA_6396	True	0.197549
FASTA_6397	True	0.250923
FASTA_6398	True	0.203603
FASTA_6399	False	0.146245
FASTA_6400	True	0.248961
FASTA_6401	True	0.221883
FASTA_6402	True	0.205228
FASTA_6403	True	0.203938
FASTA_6404	True	0.312925
FASTA_6405	True	0.273584
FASTA_6406	False	0.120655
FASTA_6407	True	0.357674
FASTA_6408	False	0.152709
FASTA_6409	True	0.234043
FASTA_6410	True	0.197459
FASTA_6411	False	0.149203
FASTA_6412	True	0.190973
FASTA_6413	True	0.338774
FASTA_6414	True	0.390287
FASTA_6415	False	0.093538
FASTA_6416	True	0.219558
FASTA_6417	True	0.273992
FASTA_6418	False	0.153308
FASTA_6419	True	0.251570
FASTA_6420	True	0.267927
FASTA_6421	True	0.187477
FASTA_6422	False	0.123326
FASTA_6423	True	0.175836
FASTA_6424	True	0.200483
FASTA_6425	True	0.182784
FASTA_6426	False	0.112591
FASTA_6427	True	0.274287
FASTA_6428	True	0.216788
FASTA_6429	True	0.217376
FASTA_6430	False	0.160647
FASTA_6431	True	0.192398
FASTA_6432	True	0.237061
FASTA_6433	True	0.213981
FASTA_6434	False	0.165774
FASTA_6435	True	0.210644
FASTA_6436	False	0.157882
FASTA_6437	True	0.217883
FASTA_6438	True	0.226934
FASTA_6439	True	0.266734
FASTA_6440	False	0.105200
FASTA_6441	False	0.153236
FASTA_6442	True	0.214337
FASTA_6443	True	0.214008
FASTA_6444	True	0.182725
FASTA_6445	True	0.252535
FASTA_6446	True	0.194130
FASTA_6447	False	0.108667
FASTA_6448	True	0.185406
FASTA_6449	True	0.199996
FASTA_6450	False	0.114401
FASTA_6451	False	0.116356
FASTA_6452	True	0.197359
FASTA_6453	False	0.124620
FASTA_6454	True	0.209758
FASTA_6455	True	0.203477
FASTA_6456	True	0.180002
FASTA_6457	True	0.183085
FASTA_6458	True	0.207089
FASTA_6459	True	0.251523
FASTA_6460	False	0.128097
FASTA_6461	False	0.121238
FASTA_6462	True	0.181351
FASTA_6463	True	0.185952
FASTA_6464	True	0.261280
FASTA_6465	True	0.224976
FASTA_6466	True	0.272612
FASTA_6467	False	0.154001
FASTA_6468	False	0.110356
FASTA_6469	False	0.152750
FASTA_6470	True	0.210740
FASTA_6471	True	0.229446
FASTA_6472	False	0.154397
FASTA_6473	False	0.152750
FASTA_6474	True	0.187416
FASTA_6475	False	0.152229
FASTA_6476	True	0.184926
FASTA_6477	True	0.284479
FASTA_6478	True	0.217545
FASTA_6479	True	0.310827
FASTA_6480	False	0.098671
FASTA_6481	False	0.111600
FASTA_6482	True	0.177493
FASTA_6483	False	0.095873
FASTA_6484	False	0.168253
FASTA_6485	True	0.200634
FASTA_6486	True	0.275215
FASTA_6487	True	0.196439
FASTA_6488	True	0.219251
FASTA_6489	True	0.179696
FASTA_6490	True	0.279954
FASTA_6491	True	0.203683
FASTA_6492	False	0.099193
FASTA_6493	False	0.096696
FASTA_6494	True	0.291239
FASTA_6495	True	0.237721
FASTA_6496	True	0.251966
FASTA_6497	True	0.207779
FASTA_6498	False	0.108768
FASTA_6499	True	0.251531
FASTA_6500	False	0.098304
FASTA_6501	True	0.244490
FASTA_6502	True	0.223037
FASTA_6503	True	0.307059
FASTA_6504	True	0.180593
FASTA_6505	True	0.274211
FASTA_6506	True	0.224940
FASTA_6507	False	0.159645
FASTA_6508	True	0.180526
FASTA_6509	True	0.179731
FASTA_6510	False	0.156114
FASTA_6511	False	0.160400
FASTA_6512	True	0.220242
FASTA_6513	True	0.224391
FASTA_6514	True	0.227665
FASTA_6515	False	0.172468
FASTA_6516	True	0.305190
FASTA_6517	True	0.303122
FASTA_6518	True	0.194726
FASTA_6519	True	0.188818
FASTA_6520	True	0.223026
FASTA_6521	True	0.185709
FASTA_6522	True	0.260866
FASTA_6523	False	0.149484
FASTA_6524	True	0.209706
FASTA_6525	True	0.321965
FASTA_6526	False	0.113218
FASTA_6527	True	0.235187
FASTA_6528	True	0.279528
FASTA_6529	True	0.229014
FASTA_6530	False	0.168006
FASTA_6531	False	0.139784
FASTA_6532	False	0.112646
FASTA_6533	True	0.211952
FASTA_6534	False	0.159694
FASTA_6535	True	0.237210
FASTA_6536	True	0.255774
FASTA_6537	True	0.312947
FASTA_6538	True	0.221997
FASTA_6539	False	0.162794
FASTA_6540	False	0.092605
FASTA_6541	False	0.124531
FASTA_6542	True	0.178591
FASTA_6543	True	0.241826
FASTA_6544	True	0.176404
FASTA_6545	False	0.131924
FASTA_6546	True	0.195980
FASTA_6547	False	0.093896
FASTA_6548	False	0.133139
FASTA_6549	False	0.160477
FASTA_6550	False	0.154383
FASTA_6551	False	0.093144
FASTA_6552	True	0.188999
FASTA_6553	False	0.099492
FASTA_6554	False	0.093715
FASTA_6555	True	0.229481
FASTA_6556	True	0.217808
FASTA_6557	True	0.251552
FASTA_6558	True	0.185826
FASTA_6559	True	0.191795
FASTA_6560	False	0.144375
FASTA_6561	True	0.188177
FASTA_6562	True	0.256674
FASTA_6563	False	0.129568
FASTA_6564	False	0.130900
FASTA_6565	False	0.109745
FASTA_6566	True	0.221147
FASTA_6567	True	0.295836
FASTA_6568	True	0.262073
FASTA_6569	False	0.135182
FASTA_6570	True	0.221499
FASTA_6571	True	0.401467
FASTA_6572	False	0.103617
FASTA_6573	True	0.272551
FASTA_6574	True	0.176038
FASTA_6575	True	0.315768
FASTA_6576	True	0.327678
FASTA_6577	True	0.181300
FASTA_6578	False	0.125716
FASTA_6579	False	0.098768
FASTA_6580	True	0.399910
FASTA_6581	False	0.168913
FASTA_6582	False	0.127955
FASTA_6583	True	0.286742
FASTA_6584	False	0.139163
FASTA_6585	True	0.175486
FASTA_6586	True	0.331517
FASTA_6587	False	0.133773
FASTA_6588	True	0.178138
FASTA_6589	True	0.228954
FASTA_6590	True	0.196786
FASTA_6591	True	0.262227
FASTA_6592	False	0.168072
FASTA_6593	False	0.093630
FASTA_6594	True	0.225287
FASTA_6595	False	0.106055
FASTA_6596	True	0.199813
FASTA_6597	True	0.307892
FASTA_6598	True	0.188415
FASTA_6599	True	0.274524
FASTA_6600	False	0.093649
FASTA_6601	False	0.164775
FASTA_6602	True	0.178917
FASTA_6603	True	0.216755
FASTA_6604	True	0.261152
FASTA_6605	True	0.251825
FASTA_6606	True	0.241782
FASTA_6607	False	0.167097
FASTA_6608	False	0.094042
FASTA_6609	True	0.185555
FASTA_6610	True	0.203397
FASTA_6611	True	0.226802
FASTA_6612	True	0.314056
FASTA_6613	False	0.134662
FASTA_6614	False	0.137598
FASTA_6615	False	0.156968
FASTA_6616	False	0.138196
FASTA_6617	False	0.166424
FASTA_6618	False	0.136782
FASTA_6619	True	0.233356
FASTA_6620	False	0.171004
FASTA_6621	True	0.296645
FASTA_6622	True	0.243081
FASTA_6623	True	0.177611
FASTA_6624	True	0.251828
FASTA_6625	True	0.258556
FASTA_6626	False	0.112998
FASTA_6627	False	0.152346
FASTA_6628	True	0.229453
FASTA_6629	True	0.246840
FASTA_6630	False	0.124233
FASTA_6631	True	0.227725
FASTA_6632	True	0.213975
FASTA_6633	False	0.107505
FASTA_6634	True	0.185782
FASTA_6635	True	0.284417
FASTA_6636	True	0.204209
FASTA_6637	True	0.213975
FASTA_6638	True	0.184177
FASTA_6639	False	0.101916
FASTA_6640	True	0.219262
FASTA_6641	True	0.251250
FASTA_6642	True	0.197265
FASTA_6643	True	0.283996
FASTA_6644	True	0.210791
FASTA_6645	False	0.144174
FASTA_6646	False	0.149316
FASTA_6647	False	0.140625
FASTA_6648	True	0.285673
FASTA_6649	True	0.260186
FASTA_6650	True	0.176499
FASTA_6651	False	0.168954
FASTA_6652	False	0.158224
FASTA_6653	True	0.190263
FASTA_6654	True	0.285089
FASTA_6655	True	0.230856
FASTA_6656	True	0.230856
FASTA_6657	False	0.133328
FASTA_6658	True	0.257121
FASTA_6659	False	0.139566
FASTA_6660	False	0.171722
FASTA_6661	False	0.135297
FASTA_6662	False	0.130938
FASTA_6663	True	0.247262
FASTA_6664	True	0.243914
FASTA_6665	False	0.126820
FASTA_6666	False	0.107651
FASTA_6667	False	0.164525
FASTA_6668	True	0.261437
FASTA_6669	True	0.251690
FASTA_6670	True	0.191480
FASTA_6671	False	0.116490
FASTA_6672	False	0.110646
FASTA_6673	True	0.225021
FASTA_6674	True	0.285345
FASTA_6675	False	0.159623
FASTA_6676	True	0.217654
FASTA_6677	False	0.119573
FASTA_6678	False	0.162967
FASTA_6679	True	0.225016
FASTA_6680	True	0.197735
FASTA_6681	False	0.126255
FASTA_6682	True	0.177143
FASTA_6683	True	0.175560
FASTA_6684	True	0.320995
FASTA_6685	True	0.233110
FASTA_6686	False	0.114565
FASTA_6687	False	0.134750
FASTA_6688	True	0.184993
FASTA_6689	False	0.094092
FASTA_6690	True	0.266199
FASTA_6691	True	0.209677
FASTA_6692	True	0.242192
FASTA_6693	True	0.211958
FASTA_6694	False	0.152768
FASTA_6695	True	0.177749
FASTA_6696	True	0.298297
FASTA_6697	False	0.097280
FASTA_6698	True	0.225209
FASTA_6699	True	0.244132
FASTA_6700	False	0.147113
FASTA_6701	True	0.194128
FASTA_6702	True	0.225618
FASTA_6703	True	0.206839
FASTA_6704	False	0.164274
FASTA_6705	True	0.273966
FASTA_6706	True	0.198104
FASTA_6707	False	0.114577
FASTA_6708	True	0.250572
FASTA_6709	False	0.152840
FASTA_6710	True	0.259614
FASTA_6711	False	0.168545
FASTA_6712	True	0.297764
FASTA_6713	True	0.243989
FASTA_6714	True	0.266905
FASTA_6715	False	0.124802
FASTA_6716	True	0.225310
FASTA_6717	True	0.210424
FASTA_6718	True	0.233113
FASTA_6719	True	0.173315
FASTA_6720	True	0.188816
FASTA_6721	False	0.095196
FASTA_6722	False	0.144220
FASTA_6723	True	0.182825
FASTA_6724	True	0.217878
FASTA_6725	False	0.138164
FASTA_6726	False	0.110841
FASTA_6727	False	0.132440
FASTA_6728	True	0.273712
FASTA_6729	False	0.155760
FASTA_6730	True	0.266680
FASTA_6731	True	0.214226
FASTA_6732	True	0.273000
FASTA_6733	True	0.290573
FASTA_6734	True	0.340453
FASTA_6735	True	0.239538
FASTA_6736	True	0.239611
FASTA_6737	True	0.214513
FASTA_6738	True	0.205087
FASTA_6739	True	0.225532
FASTA_6740	True	0.266503
FASTA_6741	True	0.203341
FASTA_6742	True	0.224909
FASTA_6743	True	0.212190
FASTA_6744	True	0.184046
FASTA_6745	False	0.171080
FASTA_6746	False	0.119951
FASTA_6747	False	0.163759
FASTA_6748	True	0.224811
FASTA_6749	False	0.157744
FASTA_6750	True	0.238252
FASTA_6751	True	0.237775
FASTA_6752	True	0.180654
FASTA_6753	True	0.220768
FASTA_6754	True	0.178838
FASTA_6755	False	0.115769
FASTA_6756	True	0.185657
FASTA_6757	True	0.246595
FASTA_6758	False	0.094699
FASTA_6759	True	0.278978
FASTA_6760	True	0.278051
FASTA_6761	False	0.136615
FASTA_6762	False	0.162011
FASTA_6763	True	0.263832
FASTA_6764	True	0.200673
FASTA_6765	True	0.247980
FASTA_6766	True	0.233424
FASTA_6767	True	0.319432
FASTA_6768	True	0.219274
FASTA_6769	True	0.223031
FASTA_6770	True	0.262054
FASTA_6771	True	0.216785
FASTA_6772	True	0.415210
FASTA_6773	False	0.160321
FASTA_6774	True	0.187641
FASTA_6775	True	0.186023
FASTA_6776	False	0.104492
FASTA_6777	True	0.183296
FASTA_6778	False	0.168077
FASTA_6779	True	0.197379
FASTA_6780	False	0.151058
FASTA_6781	True	0.184775
FASTA_6782	False	0.152095
FASTA_6783	False	0.130805
FASTA_6784	False	0.140820
FASTA_6785	False	0.097687
FASTA_6786	False	0.156750
FASTA_6787	True	0.320670
FASTA_6788	True	0.304777
FASTA_6789	False	0.094743
FASTA_6790	True	0.246740
FASTA_6791	True	0.390181
FASTA_6792	True	0.256270
FASTA_6793	False	0.132756
FASTA_6794	True	0.228934
FASTA_6795	True	0.224873
FASTA_6796	True	0.346542
FASTA_6797	True	0.217125
FASTA_6798	False	0.160321
FASTA_6799	True	0.278718
FASTA_6800	True	0.312999
FASTA_6801	True	0.239638
FASTA_6802	False	0.103459
FASTA_6803	True	0.202179
FASTA_6804	False	0.166786
FASTA_6805	True	0.200056
FASTA_6806	True	0.229774
FASTA_6807	True	0.186008
FASTA_6808	True	0.213518
FASTA_6809	True	0.291560
FASTA_6810	True	0.248981
FASTA_6811	True	0.346861
FASTA_6812	True	0.256016
FASTA_6813	True	0.200739
FASTA_6814	False	0.164477
FASTA_6815	True	0.211076
FASTA_6816	True	0.228130
FASTA_6817	False	0.164109
FASTA_6818	True	0.225096
FASTA_6819	True	0.214627
FASTA_6820	False	0.103362
FASTA_6821	False	0.168013
FASTA_6822	True	0.209693
FASTA_6823	False	0.156914
FASTA_6824	True	0.367255
FASTA_6825	False	0.102668
FASTA_6826	True	0.221975
FASTA_6827	True	0.261885
FASTA_6828	False	0.145796
FASTA_6829	True	0.242079
FASTA_6830	False	0.126626
FASTA_6831	False	0.172595
FASTA_6832	False	0.103314
FASTA_6833	True	0.261490
FASTA_6834	True	0.217352
FASTA_6835	True	0.244355
FASTA_6836	True	0.212054
FASTA_6837	True	0.285398
FASTA_6838	False	0.099419
FASTA_6839	False	0.172496
FASTA_6840	True	0.231017
FASTA_6841	True	0.173378
FASTA_6842	True	0.203576
FASTA_6843	False	0.169763
FASTA_6844	True	0.235196
FASTA_6845	True	0.262411
FASTA_6846	False	0.125403
FASTA_6847	True	0.203210
FASTA_6848	True	0.262227
FASTA_6849	False	0.113526
FASTA_6850	True	0.185812
FASTA_6851	True	0.257530
FASTA_6852	True	0.190241
FASTA_6853	True	0.332066
FASTA_6854	True	0.223067
FASTA_6855	False	0.123658
FASTA_6856	False	0.111592
FASTA_6857	True	0.227237
FASTA_6858	False	0.125007
FASTA_6859	True	0.191537
FASTA_6860	True	0.217542
FASTA_6861	True	0.316835
FASTA_6862	True	0.221673
FASTA_6863	False	0.115432
FASTA_6864	True	0.200478
FASTA_6865	True	0.175016
FASTA_6866	True	0.233602
FASTA_6867	False	0.156048
FASTA_6868	False	0.100536
FASTA_6869	False	0.133603
FASTA_6870	True	0.287285
FASTA_6871	True	0.267489
FASTA_6872	False	0.147026
FASTA_6873	True	0.194439
FASTA_6874	True	0.220433
FASTA_6875	True	0.229034
FASTA_6876	False	0.138911
FASTA_6877	False	0.154579
FASTA_6878	True	0.203885
FASTA_6879	True	0.273389
FASTA_6880	False	0.147183
FASTA_6881	True	0.187479
FASTA_6882	True	0.205467
FASTA_6883	False	0.136186
FASTA_6884	True	0.193584
FASTA_6885	False	0.157768
FASTA_6886	False	0.146643
FASTA_6887	True	0.221388
FASTA_6888	True	0.272979
FASTA_6889	True	0.190268
FASTA_6890	True	0.225302
FASTA_6891	False	0.125741
FASTA_6892	True	0.188636
FASTA_6893	True	0.220976
FASTA_6894	False	0.155579
FASTA_6895	True	0.311955
FASTA_6896	True	0.331580
FASTA_6897	True	0.278995
FASTA_6898	False	0.162405
FASTA_6899	False	0.166240
FASTA_6900	True	0.291697
FASTA_6901	False	0.171525
FASTA_6902	True	0.256315
FASTA_6903	True	0.191273
FASTA_6904	True	0.251487
FASTA_6905	True	0.440554
FASTA_6906	True	0.180662
FASTA_6907	True	0.199954
FASTA_6908	True	0.191230
FASTA_6909	True	0.206947
FASTA_6910	True	0.233271
FASTA_6911	True	0.300874
FASTA_6912	True	0.175665
FASTA_6913	True	0.291288
FASTA_6914	True	0.234108
FASTA_6915	False	0.096543
FASTA_6916	False	0.106949
FASTA_6917	False	0.161704
FASTA_6918	False	0.096065
FASTA_6919	True	0.177196
FASTA_6920	True	0.200474
FASTA_6921	False	0.095626
FASTA_6922	True	0.177196
FASTA_6923	False	0.149383
FASTA_6924	False	0.166002
FASTA_6925	True	0.173761
FASTA_6926	False	0.141216
FASTA_6927	True	0.197424
FASTA_6928	True	0.328481
FASTA_6929	False	0.139487
FASTA_6930	True	0.193637
FASTA_6931	True	0.187858
FASTA_6932	True	0.220978
FASTA_6933	False	0.095324
FASTA_6934	True	0.191574
FASTA_6935	True	0.227408
FASTA_6936	True	0.183915
FASTA_6937	True	0.233269
FASTA_6938	False	0.102652
FASTA_6939	False	0.126981
FASTA_6940	True	0.225254
FASTA_6941	True	0.199440
FASTA_6942	True	0.291908
FASTA_6943	True	0.312232
FASTA_6944	True	0.214278
FASTA_6945	False	0.147031
FASTA_6946	True	0.173819
FASTA_6947	True	0.211958
FASTA_6948	True	0.177905
FASTA_6949	True	0.212064
FASTA_6950	True	0.262138
FASTA_6951	True	0.221673
FASTA_6952	True	0.281118
FASTA_6953	True	0.458062
FASTA_6954	True	0.366761
FASTA_6955	True	0.221397
FASTA_6956	False	0.118188
FASTA_6957	False	0.095695
FASTA_6958	True	0.233496
FASTA_6959	False	0.141211
FASTA_6960	False	0.161618
FASTA_6961	False	0.139559
FASTA_6962	True	0.173288
FASTA_6963	False	0.170847
FASTA_6964	False	0.144268
FASTA_6965	True	0.247630
FASTA_6966	True	0.209527
FASTA_6967	True	0.219119
FASTA_6968	True	0.217177
FASTA_6969	False	0.162466
FASTA_6970	True	0.210064
FASTA_6971	True	0.246754
FASTA_6972	True	0.190989
FASTA_6973	True	0.217381
FASTA_6974	True	0.294032
FASTA_6975	True	0.218284
FASTA_6976	True	0.218284
FASTA_6977	True	0.216846
FASTA_6978	True	0.194744
FASTA_6979	True	0.221388
FASTA_6980	True	0.313555
FASTA_6981	True	0.209874
FASTA_6982	True	0.213928
FASTA_6983	True	0.206683
FASTA_6984	False	0.096473
FASTA_6985	True	0.230067
FASTA_6986	False	0.125483
FASTA_6987	True	0.307903
FASTA_6988	True	0.266601
FASTA_6989	True	0.229554
FASTA_6990	True	0.248751
FASTA_6991	True	0.193110
FASTA_6992	False	0.157695
FASTA_6993	True	0.239573
FASTA_6994	False	0.152168
FASTA_6995	True	0.233118
FASTA_6996	False	0.105497
FASTA_6997	False	0.105997
FASTA_6998	True	0.278623
FASTA_6999	True	0.415702
FASTA_7000	True	0.337531
FASTA_7001	False	0.125888
FASTA_7002	False	0.145389
FASTA_7003	False	0.129350
FASTA_7004	True	0.255961
FASTA_7005	True	0.204433
FASTA_7006	False	0.109478
FASTA_7007	True	0.237491
FASTA_7008	True	0.188872
FASTA_7009	True	0.269627
FASTA_7010	True	0.194194
FASTA_7011	False	0.150774
FASTA_7012	False	0.150486
FASTA_7013	True	0.206649
FASTA_7014	True	0.299464
FASTA_7015	False	0.100167
FASTA_7016	True	0.251634
FASTA_7017	True	0.210113
FASTA_7018	True	0.269491
FASTA_7019	True	0.258726
FASTA_7020	False	0.114613
FASTA_7021	False	0.132054
FASTA_7022	False	0.147158
FASTA_7023	False	0.145340
FASTA_7024	True	0.313661
FASTA_7025	True	0.291894
FASTA_7026	True	0.213623
FASTA_7027	False	0.125729
FASTA_7028	True	0.336672
FASTA_7029	True	0.237290
FASTA_7030	True	0.242019
FASTA_7031	True	0.180504
FASTA_7032	False	0.097298
FASTA_7033	True	0.239550
FASTA_7034	True	0.233258
FASTA_7035	True	0.349653
FASTA_7036	True	0.208638
FASTA_7037	True	0.328808
FASTA_7038	True	0.320880
FASTA_7039	True	0.404220
FASTA_7040	True	0.205350
FASTA_7041	False	0.110265
FASTA_7042	True	0.181208
FASTA_7043	True	0.415839
FASTA_7044	False	0.097126
FASTA_7045	True	0.186339
FASTA_7046	False	0.118650
FASTA_7047	True	0.181164
FASTA_7048	True	0.180582
FASTA_7049	False	0.123360
FASTA_7050	True	0.197577
FASTA_7051	True	0.356499
FASTA_7052	False	0.107697
FASTA_7053	True	0.214290
FASTA_7054	True	0.211922
FASTA_7055	False	0.114039
FASTA_7056	False	0.170884
FASTA_7057	True	0.214090
FASTA_7058	True	0.227125
FASTA_7059	True	0.295036
FASTA_7060	True	0.220228
FASTA_7061	True	0.272910
FASTA_7062	True	0.235199
FASTA_7063	True	0.201126
FASTA_7064	True	0.210714
FASTA_7065	True	0.214768
FASTA_7066	True	0.176104
FASTA_7067	True	0.291240
FASTA_7068	True	0.274817
FASTA_7069	True	0.261862
FASTA_7070	False	0.130628
FASTA_7071	False	0.131382
FASTA_7072	True	0.185844
FASTA_7073	True	0.180990
FASTA_7074	True	0.291377
FASTA_7075	True	0.208969
FASTA_7076	True	0.214229
FASTA_7077	True	0.312976
FASTA_7078	True	0.221215
FASTA_7079	True	0.301396
FASTA_7080	False	0.160757
FASTA_7081	True	0.257516
FASTA_7082	True	0.255958
FASTA_7083	False	0.144468
FASTA_7084	False	0.137896
FASTA_7085	True	0.186279
FASTA_7086	True	0.193040
FASTA_7087	True	0.377165
FASTA_7088	True	0.223499
FASTA_7089	False	0.125287
FASTA_7090	False	0.101238
FASTA_7091	True	0.255771
FASTA_7092	False	0.143734
FASTA_7093	False	0.140595
FASTA_7094	True	0.225897
FASTA_7095	False	0.122285
FASTA_7096	False	0.130868
FASTA_7097	False	0.096954
FASTA_7098	True	0.219702
FASTA_7099	True	0.240994
FASTA_7100	True	0.251484
FASTA_7101	True	0.194524
FASTA_7102	True	0.203216
FASTA_7103	True	0.209821
FASTA_7104	False	0.154691
FASTA_7105	True	0.229298
FASTA_7106	True	0.250961
FASTA_7107	True	0.246884
FASTA_7108	True	0.256119
FASTA_7109	True	0.237586
FASTA_7110	False	0.157968
FASTA_7111	False	0.115526
FASTA_7112	True	0.291386
FASTA_7113	True	0.199152
FASTA_7114	True	0.284381
FASTA_7115	False	0.162205
FASTA_7116	True	0.274027
FASTA_7117	True	0.305401
FASTA_7118	True	0.258703
FASTA_7119	True	0.237795
FASTA_7120	False	0.128264
FASTA_7121	True	0.317704
FASTA_7122	True	0.226485
FASTA_7123	False	0.164607
FASTA_7124	True	0.247489
FASTA_7125	True	0.313335
FASTA_7126	True	0.190298
FASTA_7127	False	0.124410
FASTA_7128	True	0.207314
FASTA_7129	False	0.139014
FASTA_7130	False	0.116608
FASTA_7131	False	0.129958
FASTA_7132	True	0.278821
FASTA_7133	False	0.156654
FASTA_7134	False	0.141580
FASTA_7135	False	0.107000
FASTA_7136	False	0.164729
FASTA_7137	True	0.188703
FASTA_7138	False	0.152331
FASTA_7139	True	0.184942
FASTA_7140	False	0.115124
FASTA_7141	True	0.272622
FASTA_7142	False	0.129288
FASTA_7143	False	0.125746
FASTA_7144	True	0.228450
FASTA_7145	True	0.284509
FASTA_7146	False	0.121010
FASTA_7147	True	0.223933
FASTA_7148	True	0.313194
FASTA_7149	True	0.183428
FASTA_7150	True	0.174078
FASTA_7151	True	0.177660
FASTA_7152	True	0.193983
FASTA_7153	False	0.118307
FASTA_7154	False	0.098749
FASTA_7155	False	0.120037
FASTA_7156	False	0.122427
FASTA_7157	False	0.163982
FASTA_7158	False	0.132138
FASTA_7159	False	0.121869
FASTA_7160	True	0.209648
FASTA_7161	True	0.181347
FASTA_7162	True	0.373127
FASTA_7163	True	0.220952
FASTA_7164	False	0.156513
FASTA_7165	True	0.224727
FASTA_7166	True	0.229046
FASTA_7167	True	0.213868
FASTA_7168	False	0.152701
FASTA_7169	True	0.246081
FASTA_7170	True	0.264542
FASTA_7171	True	0.178065
FASTA_7172	True	0.184786
FASTA_7173	False	0.109671
FASTA_7174	True	0.182204
FASTA_7175	False	0.097702
FASTA_7176	True	0.226038
FASTA_7177	True	0.246315
FASTA_7178	True	0.241955
FASTA_7179	True	0.197632
FASTA_7180	False	0.121381
FASTA_7181	False	0.097803
FASTA_7182	False	0.121028
FASTA_7183	True	0.413713
FASTA_7184	True	0.256541
FASTA_7185	True	0.389435
FASTA_7186	True	0.494668
FASTA_7187	False	0.133496
FASTA_7188	False	0.151011
FASTA_7189	True	0.279154
FASTA_7190	True	0.356207
FASTA_7191	True	0.203700
FASTA_7192	False	0.131993
FASTA_7193	True	0.239572
FASTA_7194	True	0.269435
FASTA_7195	True	0.220655
FASTA_7196	True	0.298278
FASTA_7197	False	0.162410
FASTA_7198	True	0.261923
FASTA_7199	True	0.182989
FASTA_7200	True	0.217127
FASTA_7201	True	0.399968
FASTA_7202	False	0.097797
FASTA_7203	True	0.231033
FASTA_7204	True	0.233775
FASTA_7205	True	0.233826
FASTA_7206	True	0.210071
FASTA_7207	False	0.167999
FASTA_7208	False	0.162133
FASTA_7209	True	0.284131
FASTA_7210	False	0.150875
FASTA_7211	True	0.250558
FASTA_7212	True	0.177697
FASTA_7213	True	0.229899
FASTA_7214	True	0.229359
FASTA_7215	True	0.181348
FASTA_7216	True	0.239542
FASTA_7217	True	0.387753
FASTA_7218	False	0.127331
FASTA_7219	True	0.327988
FASTA_7220	False	0.171008
FASTA_7221	True	0.202991
FASTA_7222	True	0.232662
FASTA_7223	True	0.183228
FASTA_7224	True	0.360138
FASTA_7225	True	0.184499
FASTA_7226	True	0.256469
FASTA_7227	True	0.184742
FASTA_7228	True	0.181092
FASTA_7229	True	0.241751
FASTA_7230	True	0.212885
FASTA_7231	False	0.137449
FASTA_7232	True	0.188944
FASTA_7233	True	0.256289
FASTA_7234	True	0.305382
FASTA_7235	True	0.261862
FASTA_7236	True	0.189090
FASTA_7237	True	0.221971
FASTA_7238	False	0.155957
FASTA_7239	True	0.315359
FASTA_7240	True	0.328751
FASTA_7241	True	0.312549
FASTA_7242	True	0.246547
FASTA_7243	True	0.190919
FASTA_7244	False	0.103573
FASTA_7245	False	0.160150
FASTA_7246	True	0.284339
FASTA_7247	True	0.277749
FASTA_7248	True	0.225441
FASTA_7249	True	0.229672
FASTA_7250	False	0.147698
FASTA_7251	True	0.185213
FASTA_7252	True	0.192218
FASTA_7253	False	0.099796
FASTA_7254	True	0.197651
FASTA_7255	True	0.272906
FASTA_7256	False	0.135402
FASTA_7257	False	0.118984
FASTA_7258	True	0.224373
FASTA_7259	False	0.098397
FASTA_7260	True	0.232050
FASTA_7261	True	0.401434
FASTA_7262	True	0.304841
FASTA_7263	False	0.146999
FASTA_7264	True	0.197556
FASTA_7265	True	0.291121
FASTA_7266	True	0.337708
FASTA_7267	True	0.207322
FASTA_7268	False	0.099507
FASTA_7269	False	0.170281
FASTA_7270	True	0.258721
